"site_index","site_id","label","threshold","element","count","total_atoms","proportion"
942,"3zlbA","NUC",10,"P",0,410,0
942,"3zlbA","NUC",10,"S",3,410,0.00731707317073171
943,"3zm7A","NUC",10,"C",232,365,0.635616438356164
943,"3zm7A","NUC",10,"N",64,365,0.175342465753425
943,"3zm7A","NUC",10,"O",68,365,0.186301369863014
943,"3zm7A","NUC",10,"P",0,365,0
943,"3zm7A","NUC",10,"S",1,365,0.00273972602739726
944,"3zq6B","NUC",10,"C",222,353,0.628895184135977
944,"3zq6B","NUC",10,"N",58,353,0.164305949008499
944,"3zq6B","NUC",10,"O",72,353,0.203966005665722
944,"3zq6B","NUC",10,"P",0,353,0
944,"3zq6B","NUC",10,"S",1,353,0.0028328611898017
945,"3zq6D","NUC",10,"C",221,352,0.627840909090909
945,"3zq6D","NUC",10,"N",58,352,0.164772727272727
945,"3zq6D","NUC",10,"O",72,352,0.204545454545455
945,"3zq6D","NUC",10,"P",0,352,0
945,"3zq6D","NUC",10,"S",1,352,0.00284090909090909
946,"3zvmA","NUC",10,"C",282,446,0.632286995515695
946,"3zvmA","NUC",10,"N",78,446,0.174887892376682
946,"3zvmA","NUC",10,"O",84,446,0.188340807174888
946,"3zvmA","NUC",10,"P",0,446,0
946,"3zvmA","NUC",10,"S",2,446,0.00448430493273543
947,"3zy3A","NUC",10,"C",296,463,0.639308855291577
947,"3zy3A","NUC",10,"N",84,463,0.181425485961123
947,"3zy3A","NUC",10,"O",78,463,0.168466522678186
947,"3zy3A","NUC",10,"P",0,463,0
947,"3zy3A","NUC",10,"S",5,463,0.0107991360691145
948,"3zznA","NUC",10,"C",219,337,0.649851632047478
948,"3zznA","NUC",10,"N",58,337,0.172106824925816
948,"3zznA","NUC",10,"O",59,337,0.175074183976261
948,"3zznA","NUC",10,"P",0,337,0
948,"3zznA","NUC",10,"S",1,337,0.0029673590504451
949,"4a36A","NUC",10,"C",242,373,0.648793565683646
949,"4a36A","NUC",10,"N",68,373,0.18230563002681
949,"4a36A","NUC",10,"O",62,373,0.166219839142091
949,"4a36A","NUC",10,"P",0,373,0
949,"4a36A","NUC",10,"S",1,373,0.00268096514745308
950,"4a5aD","NUC",10,"C",245,428,0.572429906542056
950,"4a5aD","NUC",10,"N",91,428,0.212616822429907
950,"4a5aD","NUC",10,"O",89,428,0.207943925233645
950,"4a5aD","NUC",10,"P",0,428,0
950,"4a5aD","NUC",10,"S",3,428,0.00700934579439252
951,"4a5lA","NUC",10,"C",176,289,0.608996539792388
951,"4a5lA","NUC",10,"N",58,289,0.200692041522491
951,"4a5lA","NUC",10,"O",53,289,0.183391003460208
951,"4a5lA","NUC",10,"P",0,289,0
951,"4a5lA","NUC",10,"S",2,289,0.0069204152249135
952,"4a6jA","NUC",10,"C",323,520,0.621153846153846
952,"4a6jA","NUC",10,"N",90,520,0.173076923076923
952,"4a6jA","NUC",10,"O",104,520,0.2
952,"4a6jA","NUC",10,"P",0,520,0
952,"4a6jA","NUC",10,"S",3,520,0.00576923076923077
953,"4a9xA","NUC",10,"C",204,366,0.557377049180328
953,"4a9xA","NUC",10,"N",72,366,0.19672131147541
953,"4a9xA","NUC",10,"O",89,366,0.243169398907104
953,"4a9xA","NUC",10,"P",0,366,0
953,"4a9xA","NUC",10,"S",1,366,0.00273224043715847
954,"4ag5A","NUC",10,"C",172,275,0.625454545454545
954,"4ag5A","NUC",10,"N",48,275,0.174545454545455
954,"4ag5A","NUC",10,"O",53,275,0.192727272727273
954,"4ag5A","NUC",10,"P",0,275,0
954,"4ag5A","NUC",10,"S",2,275,0.00727272727272727
955,"4am7B","NUC",10,"C",271,434,0.624423963133641
955,"4am7B","NUC",10,"N",80,434,0.184331797235023
955,"4am7B","NUC",10,"O",83,434,0.191244239631336
955,"4am7B","NUC",10,"P",0,434,0
955,"4am7B","NUC",10,"S",0,434,0
956,"4anjA","NUC",10,"C",287,465,0.617204301075269
956,"4anjA","NUC",10,"N",83,465,0.178494623655914
956,"4anjA","NUC",10,"O",93,465,0.2
956,"4anjA","NUC",10,"P",0,465,0
956,"4anjA","NUC",10,"S",2,465,0.0043010752688172
957,"4arzA","NUC",10,"C",264,421,0.6270783847981
957,"4arzA","NUC",10,"N",75,421,0.178147268408551
957,"4arzA","NUC",10,"O",78,421,0.185273159144893
957,"4arzA","NUC",10,"P",0,421,0
957,"4arzA","NUC",10,"S",4,421,0.00950118764845606
958,"4arzB","NUC",10,"C",170,275,0.618181818181818
958,"4arzB","NUC",10,"N",51,275,0.185454545454545
958,"4arzB","NUC",10,"O",52,275,0.189090909090909
958,"4arzB","NUC",10,"P",0,275,0
958,"4arzB","NUC",10,"S",2,275,0.00727272727272727
959,"4atbA","NUC",10,"C",237,368,0.644021739130435
959,"4atbA","NUC",10,"N",65,368,0.176630434782609
959,"4atbA","NUC",10,"O",64,368,0.173913043478261
959,"4atbA","NUC",10,"P",0,368,0
959,"4atbA","NUC",10,"S",2,368,0.00543478260869565
960,"4auiA","NUC",10,"C",205,357,0.574229691876751
960,"4auiA","NUC",10,"N",80,357,0.224089635854342
960,"4auiA","NUC",10,"O",72,357,0.201680672268908
960,"4auiA","NUC",10,"P",0,357,0
960,"4auiA","NUC",10,"S",0,357,0
961,"4ax8A","NUC",10,"C",281,441,0.63718820861678
961,"4ax8A","NUC",10,"N",79,441,0.179138321995465
961,"4ax8A","NUC",10,"O",79,441,0.179138321995465
961,"4ax8A","NUC",10,"P",0,441,0
961,"4ax8A","NUC",10,"S",2,441,0.00453514739229025
962,"4axeA","NUC",10,"C",254,426,0.596244131455399
962,"4axeA","NUC",10,"N",89,426,0.208920187793427
962,"4axeA","NUC",10,"O",81,426,0.190140845070423
962,"4axeA","NUC",10,"P",0,426,0
962,"4axeA","NUC",10,"S",2,426,0.00469483568075117
963,"4b45A","NUC",10,"C",285,461,0.61822125813449
963,"4b45A","NUC",10,"N",85,461,0.184381778741866
963,"4b45A","NUC",10,"O",90,461,0.195227765726681
963,"4b45A","NUC",10,"P",0,461,0
963,"4b45A","NUC",10,"S",1,461,0.00216919739696312
964,"4b46A","NUC",10,"C",293,474,0.618143459915612
964,"4b46A","NUC",10,"N",87,474,0.183544303797468
964,"4b46A","NUC",10,"O",94,474,0.19831223628692
964,"4b46A","NUC",10,"P",0,474,0
964,"4b46A","NUC",10,"S",0,474,0
965,"4b47A","NUC",10,"C",170,269,0.631970260223048
965,"4b47A","NUC",10,"N",49,269,0.182156133828996
965,"4b47A","NUC",10,"O",50,269,0.185873605947955
965,"4b47A","NUC",10,"P",0,269,0
965,"4b47A","NUC",10,"S",0,269,0
966,"4b6uA","NUC",10,"C",222,353,0.628895184135977
966,"4b6uA","NUC",10,"N",73,353,0.206798866855524
966,"4b6uA","NUC",10,"O",56,353,0.158640226628895
966,"4b6uA","NUC",10,"P",0,353,0
966,"4b6uA","NUC",10,"S",2,353,0.0056657223796034
967,"4b8wB","NUC",10,"C",257,406,0.633004926108374
967,"4b8wB","NUC",10,"N",70,406,0.172413793103448
967,"4b8wB","NUC",10,"O",78,406,0.192118226600985
967,"4b8wB","NUC",10,"P",0,406,0
967,"4b8wB","NUC",10,"S",1,406,0.00246305418719212
968,"4bebA","NUC",10,"C",332,525,0.632380952380952
968,"4bebA","NUC",10,"N",89,525,0.16952380952381
968,"4bebA","NUC",10,"O",102,525,0.194285714285714
968,"4bebA","NUC",10,"P",0,525,0
968,"4bebA","NUC",10,"S",2,525,0.00380952380952381
969,"4bfmA","NUC",10,"C",259,405,0.639506172839506
969,"4bfmA","NUC",10,"N",68,405,0.167901234567901
969,"4bfmA","NUC",10,"O",74,405,0.182716049382716
969,"4bfmA","NUC",10,"P",0,405,0
969,"4bfmA","NUC",10,"S",4,405,0.00987654320987654
970,"4bg4A","NUC",10,"C",293,483,0.606625258799172
970,"4bg4A","NUC",10,"N",92,483,0.19047619047619
970,"4bg4A","NUC",10,"O",94,483,0.194616977225673
970,"4bg4A","NUC",10,"P",0,483,0
970,"4bg4A","NUC",10,"S",4,483,0.0082815734989648
971,"4bgaC","NUC",10,"C",196,311,0.630225080385852
971,"4bgaC","NUC",10,"N",56,311,0.180064308681672
971,"4bgaC","NUC",10,"O",58,311,0.186495176848875
971,"4bgaC","NUC",10,"P",0,311,0
971,"4bgaC","NUC",10,"S",1,311,0.00321543408360129
972,"4bivA","NUC",10,"C",278,447,0.621923937360179
972,"4bivA","NUC",10,"N",83,447,0.185682326621924
972,"4bivA","NUC",10,"O",86,447,0.192393736017897
972,"4bivA","NUC",10,"P",0,447,0
972,"4bivA","NUC",10,"S",0,447,0
973,"4bjrA","NUC",10,"C",298,468,0.636752136752137
973,"4bjrA","NUC",10,"N",84,468,0.17948717948718
973,"4bjrA","NUC",10,"O",82,468,0.175213675213675
973,"4bjrA","NUC",10,"P",0,468,0
973,"4bjrA","NUC",10,"S",4,468,0.00854700854700855
974,"4bloL","NUC",10,"C",126,214,0.588785046728972
974,"4bloL","NUC",10,"N",41,214,0.191588785046729
974,"4bloL","NUC",10,"O",46,214,0.214953271028037
974,"4bloL","NUC",10,"P",0,214,0
974,"4bloL","NUC",10,"S",1,214,0.00467289719626168
975,"4bqlB","NUC",10,"C",258,422,0.611374407582938
975,"4bqlB","NUC",10,"N",79,422,0.187203791469194
975,"4bqlB","NUC",10,"O",84,422,0.199052132701422
975,"4bqlB","NUC",10,"P",0,422,0
975,"4bqlB","NUC",10,"S",1,422,0.0023696682464455
976,"4br5A","NUC",10,"C",276,441,0.625850340136054
976,"4br5A","NUC",10,"N",76,441,0.17233560090703
976,"4br5A","NUC",10,"O",87,441,0.197278911564626
976,"4br5A","NUC",10,"P",0,441,0
976,"4br5A","NUC",10,"S",2,441,0.00453514739229025
977,"4brdA","NUC",10,"C",284,466,0.609442060085837
977,"4brdA","NUC",10,"N",83,466,0.178111587982833
977,"4brdA","NUC",10,"O",98,466,0.210300429184549
977,"4brdA","NUC",10,"P",0,466,0
977,"4brdA","NUC",10,"S",1,466,0.00214592274678112
978,"4btjB","NUC",10,"C",264,412,0.640776699029126
978,"4btjB","NUC",10,"N",72,412,0.174757281553398
978,"4btjB","NUC",10,"O",74,412,0.179611650485437
978,"4btjB","NUC",10,"P",0,412,0
978,"4btjB","NUC",10,"S",2,412,0.00485436893203883
979,"4bwpA","NUC",10,"C",244,384,0.635416666666667
979,"4bwpA","NUC",10,"N",67,384,0.174479166666667
979,"4bwpA","NUC",10,"O",71,384,0.184895833333333
979,"4bwpA","NUC",10,"P",0,384,0
979,"4bwpA","NUC",10,"S",2,384,0.00520833333333333
980,"4byfA","NUC",10,"C",273,440,0.620454545454545
980,"4byfA","NUC",10,"N",81,440,0.184090909090909
980,"4byfA","NUC",10,"O",85,440,0.193181818181818
980,"4byfA","NUC",10,"P",0,440,0
980,"4byfA","NUC",10,"S",1,440,0.00227272727272727
981,"4bzqB","NUC",10,"C",200,319,0.626959247648903
981,"4bzqB","NUC",10,"N",54,319,0.169278996865204
981,"4bzqB","NUC",10,"O",62,319,0.19435736677116
981,"4bzqB","NUC",10,"P",0,319,0
981,"4bzqB","NUC",10,"S",3,319,0.00940438871473354
982,"4c0sB","NUC",10,"C",224,357,0.627450980392157
982,"4c0sB","NUC",10,"N",60,357,0.168067226890756
982,"4c0sB","NUC",10,"O",71,357,0.198879551820728
982,"4c0sB","NUC",10,"P",0,357,0
982,"4c0sB","NUC",10,"S",2,357,0.00560224089635854
983,"4c2wA","NUC",10,"C",231,358,0.645251396648045
983,"4c2wA","NUC",10,"N",64,358,0.17877094972067
983,"4c2wA","NUC",10,"O",62,358,0.173184357541899
983,"4c2wA","NUC",10,"P",0,358,0
983,"4c2wA","NUC",10,"S",1,358,0.00279329608938547
984,"4c30A","NUC",10,"C",256,417,0.613908872901679
984,"4c30A","NUC",10,"N",80,417,0.191846522781775
984,"4c30A","NUC",10,"O",79,417,0.189448441247002
984,"4c30A","NUC",10,"P",0,417,0
984,"4c30A","NUC",10,"S",2,417,0.00479616306954436
985,"4c5kB","NUC",10,"C",279,440,0.634090909090909
985,"4c5kB","NUC",10,"N",79,440,0.179545454545455
985,"4c5kB","NUC",10,"O",79,440,0.179545454545455
985,"4c5kB","NUC",10,"P",0,440,0
985,"4c5kB","NUC",10,"S",3,440,0.00681818181818182
986,"4c7oC","NUC",10,"C",205,335,0.611940298507463
986,"4c7oC","NUC",10,"N",60,335,0.17910447761194
986,"4c7oC","NUC",10,"O",68,335,0.202985074626866
986,"4c7oC","NUC",10,"P",0,335,0
986,"4c7oC","NUC",10,"S",2,335,0.00597014925373134
987,"4cdgA","NUC",10,"C",270,424,0.636792452830189
987,"4cdgA","NUC",10,"N",77,424,0.181603773584906
987,"4cdgA","NUC",10,"O",74,424,0.174528301886792
987,"4cdgA","NUC",10,"P",0,424,0
987,"4cdgA","NUC",10,"S",3,424,0.00707547169811321
988,"4cf7B","NUC",10,"C",321,490,0.655102040816327
988,"4cf7B","NUC",10,"N",86,490,0.175510204081633
988,"4cf7B","NUC",10,"O",82,490,0.16734693877551
988,"4cf7B","NUC",10,"P",0,490,0
988,"4cf7B","NUC",10,"S",1,490,0.00204081632653061
989,"4cidA","NUC",10,"C",251,390,0.643589743589744
989,"4cidA","NUC",10,"N",67,390,0.171794871794872
989,"4cidA","NUC",10,"O",71,390,0.182051282051282
989,"4cidA","NUC",10,"P",0,390,0
989,"4cidA","NUC",10,"S",1,390,0.00256410256410256
990,"4ciuA","NUC",10,"C",233,371,0.628032345013477
990,"4ciuA","NUC",10,"N",64,371,0.172506738544474
990,"4ciuA","NUC",10,"O",74,371,0.199460916442049
990,"4ciuA","NUC",10,"P",0,371,0
990,"4ciuA","NUC",10,"S",0,371,0
991,"4cojB","NUC",10,"C",133,208,0.639423076923077
991,"4cojB","NUC",10,"N",38,208,0.182692307692308
991,"4cojB","NUC",10,"O",37,208,0.177884615384615
991,"4cojB","NUC",10,"P",0,208,0
991,"4cojB","NUC",10,"S",0,208,0
992,"4cqmC","NUC",10,"C",240,394,0.609137055837564
992,"4cqmC","NUC",10,"N",73,394,0.185279187817259
992,"4cqmC","NUC",10,"O",80,394,0.203045685279188
992,"4cqmC","NUC",10,"P",0,394,0
992,"4cqmC","NUC",10,"S",1,394,0.00253807106598985
993,"4cr8D","NUC",10,"C",234,372,0.629032258064516
993,"4cr8D","NUC",10,"N",66,372,0.17741935483871
993,"4cr8D","NUC",10,"O",70,372,0.188172043010753
993,"4cr8D","NUC",10,"P",0,372,0
993,"4cr8D","NUC",10,"S",2,372,0.00537634408602151
994,"4crsA","NUC",10,"C",297,457,0.649890590809628
994,"4crsA","NUC",10,"N",77,457,0.168490153172867
994,"4crsA","NUC",10,"O",80,457,0.175054704595186
994,"4crsA","NUC",10,"P",0,457,0
994,"4crsA","NUC",10,"S",3,457,0.00656455142231947
995,"4ctaB","NUC",10,"C",233,376,0.61968085106383
995,"4ctaB","NUC",10,"N",67,376,0.178191489361702
995,"4ctaB","NUC",10,"O",75,376,0.199468085106383
995,"4ctaB","NUC",10,"P",0,376,0
995,"4ctaB","NUC",10,"S",1,376,0.00265957446808511
996,"4cvnA","NUC",10,"C",188,302,0.622516556291391
996,"4cvnA","NUC",10,"N",55,302,0.182119205298013
996,"4cvnA","NUC",10,"O",59,302,0.195364238410596
996,"4cvnA","NUC",10,"P",0,302,0
996,"4cvnA","NUC",10,"S",0,302,0
997,"4cxaA","NUC",10,"C",300,462,0.649350649350649
997,"4cxaA","NUC",10,"N",75,462,0.162337662337662
997,"4cxaA","NUC",10,"O",85,462,0.183982683982684
997,"4cxaA","NUC",10,"P",0,462,0
997,"4cxaA","NUC",10,"S",2,462,0.00432900432900433
998,"4cyjB","NUC",10,"C",262,408,0.642156862745098
998,"4cyjB","NUC",10,"N",68,408,0.166666666666667
998,"4cyjB","NUC",10,"O",76,408,0.186274509803922
998,"4cyjB","NUC",10,"P",0,408,0
998,"4cyjB","NUC",10,"S",2,408,0.00490196078431373
999,"4czlA","NUC",10,"C",256,423,0.605200945626478
999,"4czlA","NUC",10,"N",72,423,0.170212765957447
999,"4czlA","NUC",10,"O",90,423,0.212765957446809
999,"4czlA","NUC",10,"P",0,423,0
999,"4czlA","NUC",10,"S",5,423,0.0118203309692671
1000,"4czyB","NUC",10,"C",284,440,0.645454545454546
1000,"4czyB","NUC",10,"N",75,440,0.170454545454545
1000,"4czyB","NUC",10,"O",78,440,0.177272727272727
1000,"4czyB","NUC",10,"P",0,440,0
1000,"4czyB","NUC",10,"S",3,440,0.00681818181818182
1001,"4d05A","NUC",10,"C",211,330,0.639393939393939
1001,"4d05A","NUC",10,"N",62,330,0.187878787878788
1001,"4d05A","NUC",10,"O",57,330,0.172727272727273
1001,"4d05A","NUC",10,"P",0,330,0
1001,"4d05A","NUC",10,"S",0,330,0
1002,"4d2iA","NUC",10,"C",199,321,0.61993769470405
1002,"4d2iA","NUC",10,"N",57,321,0.177570093457944
1002,"4d2iA","NUC",10,"O",64,321,0.199376947040498
1002,"4d2iA","NUC",10,"P",0,321,0
1002,"4d2iA","NUC",10,"S",1,321,0.00311526479750779
1003,"4d79C","NUC",10,"C",257,412,0.62378640776699
1003,"4d79C","NUC",10,"N",72,412,0.174757281553398
1003,"4d79C","NUC",10,"O",80,412,0.194174757281553
1003,"4d79C","NUC",10,"P",0,412,0
1003,"4d79C","NUC",10,"S",3,412,0.00728155339805825
1004,"4d82B","NUC",10,"C",225,361,0.623268698060942
1004,"4d82B","NUC",10,"N",66,361,0.182825484764543
1004,"4d82B","NUC",10,"O",68,361,0.188365650969529
1004,"4d82B","NUC",10,"P",0,361,0
1004,"4d82B","NUC",10,"S",2,361,0.00554016620498615
1005,"4d86A","NUC",10,"C",247,387,0.638242894056848
1005,"4d86A","NUC",10,"N",67,387,0.17312661498708
1005,"4d86A","NUC",10,"O",71,387,0.183462532299742
1005,"4d86A","NUC",10,"P",0,387,0
1005,"4d86A","NUC",10,"S",2,387,0.00516795865633075
1006,"4dbqA","NUC",10,"C",261,416,0.627403846153846
1006,"4dbqA","NUC",10,"N",72,416,0.173076923076923
1006,"4dbqA","NUC",10,"O",81,416,0.194711538461538
1006,"4dbqA","NUC",10,"P",0,416,0
1006,"4dbqA","NUC",10,"S",2,416,0.00480769230769231
1007,"4dcaA","NUC",10,"C",217,344,0.630813953488372
1007,"4dcaA","NUC",10,"N",59,344,0.171511627906977
1007,"4dcaA","NUC",10,"O",68,344,0.197674418604651
1007,"4dcaA","NUC",10,"P",0,344,0
1007,"4dcaA","NUC",10,"S",0,344,0
1008,"4deeA","NUC",10,"C",284,428,0.663551401869159
1008,"4deeA","NUC",10,"N",72,428,0.168224299065421
1008,"4deeA","NUC",10,"O",72,428,0.168224299065421
1008,"4deeA","NUC",10,"P",0,428,0
1008,"4deeA","NUC",10,"S",0,428,0
1009,"4djtB","NUC",10,"C",208,339,0.613569321533923
1009,"4djtB","NUC",10,"N",60,339,0.176991150442478
1009,"4djtB","NUC",10,"O",71,339,0.209439528023599
1009,"4djtB","NUC",10,"P",0,339,0
1009,"4djtB","NUC",10,"S",0,339,0
1010,"4dpuA","NUC",10,"C",273,444,0.614864864864865
1010,"4dpuA","NUC",10,"N",82,444,0.184684684684685
1010,"4dpuA","NUC",10,"O",87,444,0.195945945945946
1010,"4dpuA","NUC",10,"P",0,444,0
1010,"4dpuA","NUC",10,"S",2,444,0.0045045045045045
1011,"4dqwA","NUC",10,"C",200,302,0.662251655629139
1011,"4dqwA","NUC",10,"N",51,302,0.16887417218543
1011,"4dqwA","NUC",10,"O",49,302,0.162251655629139
1011,"4dqwA","NUC",10,"P",0,302,0
1011,"4dqwA","NUC",10,"S",2,302,0.00662251655629139
1012,"4dtfA","NUC",10,"C",286,462,0.619047619047619
1012,"4dtfA","NUC",10,"N",80,462,0.173160173160173
1012,"4dtfA","NUC",10,"O",91,462,0.196969696969697
1012,"4dtfA","NUC",10,"P",0,462,0
1012,"4dtfA","NUC",10,"S",5,462,0.0108225108225108
1013,"4dx2A","NUC",10,"C",178,271,0.656826568265683
1013,"4dx2A","NUC",10,"N",46,271,0.169741697416974
1013,"4dx2A","NUC",10,"O",47,271,0.173431734317343
1013,"4dx2A","NUC",10,"P",0,271,0
1013,"4dx2A","NUC",10,"S",0,271,0
1014,"4dxaA","NUC",10,"C",240,379,0.633245382585752
1014,"4dxaA","NUC",10,"N",61,379,0.160949868073879
1014,"4dxaA","NUC",10,"O",77,379,0.203166226912929
1014,"4dxaA","NUC",10,"P",0,379,0
1014,"4dxaA","NUC",10,"S",1,379,0.00263852242744063
1015,"4dxlA","NUC",10,"C",271,432,0.627314814814815
1015,"4dxlA","NUC",10,"N",78,432,0.180555555555556
1015,"4dxlA","NUC",10,"O",82,432,0.189814814814815
1015,"4dxlA","NUC",10,"P",0,432,0
1015,"4dxlA","NUC",10,"S",1,432,0.00231481481481481
1016,"4dz6A","NUC",10,"C",230,376,0.611702127659574
1016,"4dz6A","NUC",10,"N",76,376,0.202127659574468
1016,"4dz6A","NUC",10,"O",69,376,0.183510638297872
1016,"4dz6A","NUC",10,"P",0,376,0
1016,"4dz6A","NUC",10,"S",1,376,0.00265957446808511
1017,"4e80C","NUC",10,"C",270,418,0.645933014354067
1017,"4e80C","NUC",10,"N",70,418,0.167464114832536
1017,"4e80C","NUC",10,"O",78,418,0.186602870813397
1017,"4e80C","NUC",10,"P",0,418,0
1017,"4e80C","NUC",10,"S",0,418,0
1018,"4e84A","NUC",10,"C",207,336,0.616071428571429
1018,"4e84A","NUC",10,"N",61,336,0.181547619047619
1018,"4e84A","NUC",10,"O",68,336,0.202380952380952
1018,"4e84A","NUC",10,"P",0,336,0
1018,"4e84A","NUC",10,"S",0,336,0
1019,"4ebuA","NUC",10,"C",227,365,0.621917808219178
1019,"4ebuA","NUC",10,"N",65,365,0.178082191780822
1019,"4ebuA","NUC",10,"O",73,365,0.2
1019,"4ebuA","NUC",10,"P",0,365,0
1019,"4ebuA","NUC",10,"S",0,365,0
1020,"4edgA","NUC",10,"C",219,337,0.649851632047478
1020,"4edgA","NUC",10,"N",55,337,0.163204747774481
1020,"4edgA","NUC",10,"O",61,337,0.181008902077151
1020,"4edgA","NUC",10,"P",0,337,0
1020,"4edgA","NUC",10,"S",2,337,0.00593471810089021
1021,"4edhA","NUC",10,"C",180,289,0.622837370242215
1021,"4edhA","NUC",10,"N",53,289,0.183391003460208
1021,"4edhA","NUC",10,"O",56,289,0.193771626297578
1021,"4edhA","NUC",10,"P",0,289,0
1021,"4edhA","NUC",10,"S",0,289,0
1022,"4ehtA","NUC",10,"C",241,404,0.596534653465347
1022,"4ehtA","NUC",10,"N",76,404,0.188118811881188
1022,"4ehtA","NUC",10,"O",86,404,0.212871287128713
1022,"4ehtA","NUC",10,"P",0,404,0
1022,"4ehtA","NUC",10,"S",1,404,0.00247524752475248
1023,"4ei9A","NUC",10,"C",289,463,0.624190064794816
1023,"4ei9A","NUC",10,"N",84,463,0.181425485961123
1023,"4ei9A","NUC",10,"O",87,463,0.187904967602592
1023,"4ei9A","NUC",10,"P",0,463,0
1023,"4ei9A","NUC",10,"S",3,463,0.00647948164146868
1024,"4ej7A","NUC",10,"C",249,404,0.616336633663366
1024,"4ej7A","NUC",10,"N",69,404,0.170792079207921
1024,"4ej7A","NUC",10,"O",85,404,0.21039603960396
1024,"4ej7A","NUC",10,"P",0,404,0
1024,"4ej7A","NUC",10,"S",1,404,0.00247524752475248
1025,"4ekkA","NUC",10,"C",304,463,0.65658747300216
1025,"4ekkA","NUC",10,"N",69,463,0.14902807775378
1025,"4ekkA","NUC",10,"O",87,463,0.187904967602592
1025,"4ekkA","NUC",10,"P",0,463,0
1025,"4ekkA","NUC",10,"S",3,463,0.00647948164146868
1026,"4eqmA","NUC",10,"C",215,334,0.643712574850299
1026,"4eqmA","NUC",10,"N",56,334,0.167664670658683
1026,"4eqmA","NUC",10,"O",61,334,0.182634730538922
1026,"4eqmA","NUC",10,"P",0,334,0
1026,"4eqmA","NUC",10,"S",2,334,0.00598802395209581
1027,"4erpD","NUC",10,"C",238,364,0.653846153846154
1027,"4erpD","NUC",10,"N",63,364,0.173076923076923
1027,"4erpD","NUC",10,"O",63,364,0.173076923076923
1027,"4erpD","NUC",10,"P",0,364,0
1027,"4erpD","NUC",10,"S",0,364,0
1028,"4esvE","NUC",10,"C",214,341,0.627565982404692
1028,"4esvE","NUC",10,"N",63,341,0.18475073313783
1028,"4esvE","NUC",10,"O",62,341,0.181818181818182
1028,"4esvE","NUC",10,"P",0,341,0
1028,"4esvE","NUC",10,"S",2,341,0.00586510263929619
1029,"4f1mA","NUC",10,"C",240,379,0.633245382585752
1029,"4f1mA","NUC",10,"N",69,379,0.182058047493404
1029,"4f1mA","NUC",10,"O",66,379,0.174142480211082
1029,"4f1mA","NUC",10,"P",0,379,0
1029,"4f1mA","NUC",10,"S",4,379,0.0105540897097625
1030,"4f6tA","NUC",10,"C",287,456,0.629385964912281
1030,"4f6tA","NUC",10,"N",78,456,0.171052631578947
1030,"4f6tA","NUC",10,"O",88,456,0.192982456140351
1030,"4f6tA","NUC",10,"P",0,456,0
1030,"4f6tA","NUC",10,"S",3,456,0.00657894736842105
1031,"4f7wA","NUC",10,"C",258,407,0.633906633906634
1031,"4f7wA","NUC",10,"N",76,407,0.186732186732187
1031,"4f7wA","NUC",10,"O",72,407,0.176904176904177
1031,"4f7wA","NUC",10,"P",0,407,0
1031,"4f7wA","NUC",10,"S",1,407,0.00245700245700246
1032,"4f96A","NUC",10,"C",241,384,0.627604166666667
1032,"4f96A","NUC",10,"N",73,384,0.190104166666667
1032,"4f96A","NUC",10,"O",68,384,0.177083333333333
1032,"4f96A","NUC",10,"P",0,384,0
1032,"4f96A","NUC",10,"S",2,384,0.00520833333333333
1033,"4f9aC","NUC",10,"C",253,390,0.648717948717949
1033,"4f9aC","NUC",10,"N",65,390,0.166666666666667
1033,"4f9aC","NUC",10,"O",70,390,0.17948717948718
1033,"4f9aC","NUC",10,"P",0,390,0
1033,"4f9aC","NUC",10,"S",2,390,0.00512820512820513
1034,"4fe2B","NUC",10,"C",258,414,0.623188405797101
1034,"4fe2B","NUC",10,"N",74,414,0.178743961352657
1034,"4fe2B","NUC",10,"O",82,414,0.198067632850242
1034,"4fe2B","NUC",10,"P",0,414,0
1034,"4fe2B","NUC",10,"S",0,414,0
1035,"4feyA","NUC",10,"C",250,373,0.670241286863271
1035,"4feyA","NUC",10,"N",58,373,0.155495978552279
1035,"4feyA","NUC",10,"O",64,373,0.171581769436997
1035,"4feyA","NUC",10,"P",0,373,0
1035,"4feyA","NUC",10,"S",1,373,0.00268096514745308
1036,"4ffbA","NUC",10,"C",306,494,0.619433198380567
1036,"4ffbA","NUC",10,"N",91,494,0.184210526315789
1036,"4ffbA","NUC",10,"O",93,494,0.188259109311741
1036,"4ffbA","NUC",10,"P",0,494,0
1036,"4ffbA","NUC",10,"S",4,494,0.00809716599190283
1037,"4ffbB","NUC",10,"C",278,459,0.605664488017429
1037,"4ffbB","NUC",10,"N",87,459,0.189542483660131
1037,"4ffbB","NUC",10,"O",89,459,0.193899782135076
1037,"4ffbB","NUC",10,"P",0,459,0
1037,"4ffbB","NUC",10,"S",5,459,0.0108932461873638
1038,"4fflA","NUC",10,"C",233,362,0.643646408839779
1038,"4fflA","NUC",10,"N",60,362,0.165745856353591
1038,"4fflA","NUC",10,"O",66,362,0.18232044198895
1038,"4fflA","NUC",10,"P",0,362,0
1038,"4fflA","NUC",10,"S",3,362,0.00828729281767956
