"site_index","site_id","label","threshold","total_atoms","n_non_CON","pct_non_CON","elements_non_CON_present"
1538,"5x40A","NUC",10,261,0,0,""
1539,"5x9hA","NUC",10,280,2,0.714285714285714,"S"
1540,"5x9uD","NUC",10,408,2,0.490196078431373,"S"
1541,"5xc3A","NUC",10,330,0,0,""
1542,"5xdrA","NUC",10,430,2,0.465116279069767,"S"
1543,"5xhcF","NUC",10,461,3,0.650759219088937,"S"
1544,"5xoxA","NUC",10,309,2,0.647249190938511,"S"
1545,"5xvuA","NUC",10,435,2,0.459770114942529,"S"
1546,"5xzvA","NUC",10,417,2,0.479616306954436,"S"
1547,"5y4zA","NUC",10,358,2,0.558659217877095,"S"
1548,"101mA","HEME",10,453,1,0.22075055187638,"S"
1549,"1a2sA","HEME",10,457,3,0.656455142231947,"S"
1550,"1a4eD","HEME",10,617,0,0,""
1551,"1a4fA","HEME",10,461,2,0.433839479392625,"S"
1552,"1a4fB","HEME",10,443,2,0.451467268623025,"S"
1553,"1a56A","HEME",10,407,3,0.737100737100737,"S"
1554,"1a7vA","HEME",10,495,3,0.606060606060606,"S"
1555,"1a9wB","HEME",10,431,1,0.232018561484919,"S"
1556,"1akkA","HEME",10,496,3,0.604838709677419,"S"
1557,"1allA","HEME",10,417,5,1.19904076738609,"S"
1558,"1aqeA","HEME",10,344,9,2.61627906976744,"S"
1559,"1ashA","HEME",10,485,3,0.618556701030928,"S"
1560,"1b7vA","HEME",10,366,3,0.819672131147541,"S"
1561,"1b82A","HEME",10,622,3,0.482315112540193,"S"
1562,"1b8dA","HEME",10,265,3,1.13207547169811,"S"
1563,"1bbhA","HEME",10,498,6,1.20481927710843,"S"
1564,"1bbpA","HEME",10,547,1,0.182815356489945,"S"
1565,"1bccD","HEME",10,479,5,1.04384133611691,"S"
1566,"1be3C","HEME",10,578,3,0.519031141868512,"S"
1567,"1binA","HEME",10,436,0,0,""
1568,"1bvbA","HEME",10,475,7,1.47368421052632,"S"
1569,"1bz1A","HEME",10,449,3,0.66815144766147,"S"
1570,"1c2nA","HEME",10,526,3,0.570342205323194,"S"
1571,"1c52A","HEME",10,530,3,0.566037735849057,"S"
1572,"1c6oA","HEME",10,456,4,0.87719298245614,"S"
1573,"1c6sA","HEME",10,469,6,1.27931769722815,"S"
1574,"1c7dA","HEME",10,448,3,0.669642857142857,"S"
1575,"1cc5A","HEME",10,435,6,1.37931034482759,"S"
1576,"1cchA","HEME",10,411,4,0.97323600973236,"S"
1577,"1ccrA","HEME",10,517,3,0.58027079303675,"S"
1578,"1cg5A","HEME",10,439,2,0.455580865603645,"S"
1579,"1cg5B","HEME",10,463,0,0,""
1580,"1ci3A","HEME",10,515,3,0.58252427184466,"S"
1581,"1cl6A","HEME",10,604,7,1.15894039735099,"S"
1582,"1cnoG","HEME",10,405,3,0.740740740740741,"S"
1583,"1co6A","HEME",10,501,3,0.598802395209581,"S"
1584,"1cpcA","HEME",10,487,2,0.410677618069815,"S"
1585,"1cpcB","HEME",10,409,5,1.22249388753056,"S"
1586,"1cpqA","HEME",10,483,6,1.24223602484472,"S"
1587,"1ctmA","HEME",10,506,2,0.395256916996047,"S"
1588,"1cxaA","HEME",10,520,4,0.769230769230769,"S"
1589,"1cxyA","HEME",10,394,5,1.26903553299492,"S"
1590,"1cyfA","HEME",10,609,4,0.656814449917898,"S"
1591,"1cyjA","HEME",10,463,4,0.863930885529158,"S"
1592,"1d06A","HEME",10,524,3,0.572519083969466,"S"
1593,"1d1vA","HEME",10,541,3,0.55452865064695,"S"
1594,"1d4cA","HEME",10,356,6,1.68539325842697,"S"
1595,"1d7cA","HEME",10,356,1,0.280898876404494,"S"
1596,"1d8uA","HEME",10,477,3,0.628930817610063,"S"
1597,"1dlwA","HEME",10,476,2,0.420168067226891,"S"
1598,"1dm1A","HEME",10,436,1,0.229357798165138,"S"
1599,"1drmA","HEME",10,506,3,0.592885375494071,"S"
1600,"1dvhA","HEME",10,424,7,1.65094339622642,"S"
1601,"1dvvA","HEME",10,424,5,1.17924528301887,"S"
1602,"1dw0A","HEME",10,502,4,0.796812749003984,"S"
1603,"1dxtB","HEME",10,430,0,0,""
1604,"1e29A","HEME",10,518,3,0.579150579150579,"S"
1605,"1ebtA","HEME",10,424,3,0.707547169811321,"S"
1606,"1ecaA","HEME",10,428,1,0.233644859813084,"S"
1607,"1egyA","HEME",10,584,3,0.513698630136986,"S"
1608,"1etpA","HEME",10,559,4,0.715563506261181,"S"
1609,"1euoA","HEME",10,529,2,0.378071833648393,"S"
1610,"1ew6A","HEME",10,454,4,0.881057268722467,"S"
1611,"1ezvC","HEME",10,577,7,1.21317157712305,"S"
1612,"1f1cA","HEME",10,527,3,0.569259962049336,"S"
1613,"1f4uA","HEME",10,637,2,0.313971742543171,"S"
1614,"1f5oA","HEME",10,479,2,0.417536534446764,"S"
1615,"1f99A","HEME",10,476,4,0.840336134453782,"S"
1616,"1f99B","HEME",10,417,5,1.19904076738609,"S"
1617,"1fcbA","HEME",10,584,2,0.342465753424658,"S"
1618,"1fcdD","HEME",10,502,6,1.19521912350598,"S"
1619,"1fdhB","HEME",10,432,1,0.231481481481481,"S"
1620,"1fftE","HEME",10,637,3,0.470957613814757,"S"
1621,"1fhfA","HEME",10,579,4,0.690846286701209,"S"
1622,"1fj0A","HEME",10,520,5,0.961538461538462,"S"
1623,"1fs7A","HEME",10,515,6,1.16504854368932,"S"
1624,"1ft9A","HEME",10,275,6,2.18181818181818,"S"
1625,"1gcvA","HEME",10,440,4,0.909090909090909,"S"
1626,"1gcvB","HEME",10,476,2,0.420168067226891,"S"
1627,"1gdiA","HEME",10,458,1,0.218340611353712,"S"
1628,"1gdvA","HEME",10,436,5,1.14678899082569,"S"
1629,"1gjqA","HEME",10,424,4,0.943396226415094,"S"
1630,"1gksA","HEME",10,427,4,0.936768149882904,"S"
1631,"1gm4A","HEME",10,375,6,1.6,"S"
1632,"1gqaA","HEME",10,467,2,0.428265524625268,"S"
1633,"1gu2A","HEME",10,467,4,0.856531049250535,"S"
1634,"1gu6B","HEME",10,539,6,1.11317254174397,"S"
1635,"1gwsA","HEME",10,314,5,1.59235668789809,"S"
1636,"1gyoA","HEME",10,390,6,1.53846153846154,"S"
1637,"1h1oB","HEME",10,561,6,1.06951871657754,"S"
1638,"1h21A","HEME",10,265,7,2.64150943396226,"S"
1639,"1h31A","HEME",10,597,2,0.33500837520938,"S"
1640,"1h31B","HEME",10,439,8,1.82232346241458,"S"
1641,"1h97A","HEME",10,502,3,0.597609561752988,"S"
1642,"1hbgA","HEME",10,425,4,0.941176470588235,"S"
1643,"1hbhA","HEME",10,457,3,0.656455142231947,"S"
1644,"1hbhB","HEME",10,431,2,0.464037122969838,"S"
1645,"1hbrA","HEME",10,444,3,0.675675675675676,"S"
1646,"1he2A","HEME",10,300,3,1,"S"
1647,"1hlbA","HEME",10,435,3,0.689655172413793,"S"
1648,"1hlmA","HEME",10,437,3,0.68649885583524,"S"
1649,"1hroA","HEME",10,524,3,0.572519083969466,"S"
1650,"1i7yA","HEME",10,479,4,0.835073068893528,"S"
1651,"1iqcB","HEME",10,612,4,0.65359477124183,"S"
1652,"1it2A","HEME",10,469,1,0.213219616204691,"S"
1653,"1ithA","HEME",10,431,3,0.696055684454756,"S"
1654,"1iw1A","HEME",10,463,2,0.431965442764579,"S"
1655,"1ix3A","HEME",10,472,2,0.423728813559322,"S"
1656,"1izoA","HEME",10,646,5,0.773993808049536,"S"
1657,"1j0pA","HEME",10,365,8,2.19178082191781,"S"
1658,"1j77A","HEME",10,472,3,0.635593220338983,"S"
1659,"1jdlA","HEME",10,520,3,0.576923076923077,"S"
1660,"1jebA","HEME",10,466,1,0.214592274678112,"S"
1661,"1jjuA","HEME",10,554,5,0.902527075812274,"S"
1662,"1jmxA","HEME",10,464,5,1.07758620689655,"S"
1663,"1jniA","HEME",10,286,5,1.74825174825175,"S"
1664,"1jrxA","HEME",10,401,6,1.49625935162095,"S"
1665,"1kibA","HEME",10,453,3,0.662251655629139,"S"
1666,"1kn1B","HEME",10,430,3,0.697674418604651,"S"
1667,"1kqgC","HEME",10,503,2,0.397614314115308,"S"
1668,"1kr7A","HEME",10,454,2,0.440528634361233,"S"
1669,"1kwjA","HEME",10,256,4,1.5625,"S"
1670,"1kx2A","HEME",10,389,7,1.79948586118252,"S"
1671,"1lhsA","HEME",10,462,2,0.432900432900433,"S"
1672,"1liaB","HEME",10,412,6,1.45631067961165,"S"
1673,"1ls9A","HEME",10,464,3,0.646551724137931,"S"
1674,"1ly8B","HEME",10,621,5,0.805152979066023,"S"
1675,"1m1pA","HEME",10,243,4,1.64609053497942,"S"
1676,"1m56A","HEME",10,679,4,0.589101620029455,"S"
1677,"1m7sA","HEME",10,613,3,0.489396411092985,"S"
1678,"1mg2D","HEME",10,408,7,1.7156862745098,"S"
1679,"1mhlB","HEME",10,498,3,0.602409638554217,"S"
1680,"1mj4A","HEME",10,359,1,0.278551532033426,"S"
1681,"1mjtA","HEME",10,549,3,0.546448087431694,"S"
1682,"1mqfA","HEME",10,622,2,0.321543408360129,"S"
1683,"1mytA","HEME",10,435,1,0.229885057471264,"S"
1684,"1n5uA","HEME",10,500,3,0.6,"S"
1685,"1ngkB","HEME",10,529,4,0.756143667296786,"S"
1686,"1nr6A","HEME",10,635,4,0.62992125984252,"S"
1687,"1ntfA","HEME",10,464,1,0.21551724137931,"S"
1688,"1oagA","HEME",10,584,3,0.513698630136986,"S"
1689,"1oahB","HEME",10,507,10,1.9723865877712,"S"
1690,"1ofwA","HEME",10,343,7,2.04081632653061,"S"
1691,"1ogyB","HEME",10,352,6,1.70454545454545,"S"
1692,"1oj6B","HEME",10,449,2,0.44543429844098,"S"
1693,"1or4A","HEME",10,466,4,0.858369098712446,"S"
1694,"1os6A","HEME",10,270,4,1.48148148148148,"S"
1695,"1outA","HEME",10,427,3,0.702576112412178,"S"
1696,"1outB","HEME",10,436,3,0.688073394495413,"S"
1697,"1prhA","HEME",10,558,1,0.17921146953405,"S"
1698,"1q90A","HEME",10,519,4,0.770712909441233,"S"
1699,"1qdbC","HEME",10,370,5,1.35135135135135,"S"
1700,"1qgwA","HEME",10,218,3,1.37614678899083,"S"
1701,"1qgwD","HEME",10,412,6,1.45631067961165,"S"
1702,"1qjsA","HEME",10,432,1,0.231481481481481,"S"
1703,"1qksA","HEME",10,511,3,0.587084148727984,"S"
1704,"1qn1A","HEME",10,298,4,1.34228187919463,"S"
1705,"1qn2A","HEME",10,494,3,0.607287449392713,"S"
1706,"1qwlA","HEME",10,620,2,0.32258064516129,"S"
1707,"1r3qA","HEME",10,602,6,0.996677740863787,"S"
1708,"1rz6A","HEME",10,591,4,0.676818950930626,"S"
1709,"1s56B","HEME",10,476,3,0.630252100840336,"S"
1710,"1s5lP","HEME",10,501,4,0.798403193612774,"S"
1711,"1s66A","HEME",10,485,1,0.206185567010309,"S"
1712,"1schB","HEME",10,616,5,0.811688311688312,"S"
1713,"1si8A","HEME",10,610,1,0.163934426229508,"S"
1714,"1sk7A","HEME",10,437,0,0,""
1715,"1soxA","HEME",10,413,0,0,""
1716,"1sp3A","HEME",10,413,4,0.968523002421308,"S"
1717,"1spgA","HEME",10,440,2,0.454545454545455,"S"
1718,"1spgB","HEME",10,452,1,0.221238938053097,"S"
1719,"1suoA","HEME",10,636,3,0.471698113207547,"S"
1720,"1sy7B","HEME",10,614,2,0.325732899022801,"S"
1721,"1t88A","HEME",10,657,4,0.60882800608828,"S"
1722,"1tguC","HEME",10,634,1,0.157728706624606,"S"
1723,"1tu9A","HEME",10,455,2,0.43956043956044,"S"
1724,"1u17A","HEME",10,526,3,0.570342205323194,"S"
1725,"1uvxA","HEME",10,485,3,0.618556701030928,"S"
1726,"1ux8A","HEME",10,532,4,0.75187969924812,"S"
1727,"1v4uA","HEME",10,449,5,1.11358574610245,"S"
1728,"1v4wB","HEME",10,451,2,0.443458980044346,"S"
1729,"1v75A","HEME",10,471,2,0.424628450106157,"S"
1730,"1w2lA","HEME",10,497,3,0.603621730382294,"S"
1731,"1w5cB","HEME",10,261,1,0.383141762452107,"S"
1732,"1w7oA","HEME",10,380,6,1.57894736842105,"S"
1733,"1we1A","HEME",10,453,4,0.883002207505519,"S"
1734,"1wmuB","HEME",10,454,1,0.220264317180617,"S"
1735,"1woxB","HEME",10,546,2,0.366300366300366,"S"
1736,"1wveB","HEME",10,378,3,0.793650793650794,"S"
1737,"1x3kA","HEME",10,453,3,0.662251655629139,"S"
1738,"1x3xA","HEME",10,354,2,0.564971751412429,"S"
1739,"1x9fA","HEME",10,485,0,0,""
1740,"1x9fB","HEME",10,480,0,0,""
1741,"1x9fD","HEME",10,476,0,0,""
1742,"1x9fG","HEME",10,480,0,0,""
1743,"1xbnA","HEME",10,547,5,0.914076782449726,"S"
1744,"1xf6B","HEME",10,223,3,1.34529147982063,"S"
1745,"1xq5A","HEME",10,450,3,0.666666666666667,"S"
1746,"1xq5B","HEME",10,450,3,0.666666666666667,"S"
1747,"1yeaA","HEME",10,518,5,0.965250965250965,"S"
1748,"1yhuA","HEME",10,456,0,0,""
1749,"1yhuB","HEME",10,462,3,0.649350649350649,"S"
1750,"1yhuC","HEME",10,460,3,0.652173913043478,"S"
1751,"1yiqA","HEME",10,556,6,1.07913669064748,"S"
1752,"1yq4D","HEME",10,230,0,0,""
1753,"1z1nA","HEME",10,341,5,1.46627565982405,"S"
1754,"1z24A","HEME",10,579,5,0.863557858376511,"S"
1755,"1zrtB","HEME",10,467,7,1.49892933618844,"S"
1756,"1zzhB","HEME",10,596,3,0.503355704697987,"S"
1757,"2a3mA","HEME",10,367,8,2.17983651226158,"S"
1758,"2amoB","HEME",10,554,3,0.541516245487365,"S"
1759,"2bh4A","HEME",10,521,3,0.575815738963532,"S"
1760,"2bk9A","HEME",10,448,0,0,""
1761,"2bkmA","HEME",10,549,4,0.728597449908925,"S"
1762,"2blfB","HEME",10,346,3,0.867052023121387,"S"
1763,"2bq4B","HEME",10,389,6,1.54241645244216,"S"
1764,"2bz9A","HEME",10,524,8,1.52671755725191,"S"
1765,"2c0kA","HEME",10,466,2,0.429184549356223,"S"
1766,"2c1dA","HEME",10,413,11,2.6634382566586,"S"
1767,"2c1dB","HEME",10,433,4,0.92378752886836,"S"
1768,"2c1vA","HEME",10,621,3,0.483091787439614,"S"
1769,"2c2cA","HEME",10,510,4,0.784313725490196,"S"
1770,"2c7jA","HEME",10,459,2,0.435729847494553,"S"
1771,"2c7jB","HEME",10,228,2,0.87719298245614,"S"
1772,"2c8sA","HEME",10,400,5,1.25,"S"
1773,"2ccyA","HEME",10,488,4,0.819672131147541,"S"
1774,"2civA","HEME",10,681,3,0.440528634361233,"S"
1775,"2czsA","HEME",10,332,5,1.50602409638554,"S"
1776,"2d09A","HEME",10,633,3,0.4739336492891,"S"
1777,"2d0sA","HEME",10,424,4,0.943396226415094,"S"
1778,"2d0wA","HEME",10,411,5,1.21654501216545,"S"
1779,"2d1eA","HEME",10,561,5,0.89126559714795,"S"
1780,"2d2mA","HEME",10,462,1,0.216450216450216,"S"
1781,"2d2mB","HEME",10,465,4,0.860215053763441,"S"
1782,"2d2mD","HEME",10,441,2,0.453514739229025,"S"
1783,"2dc3A","HEME",10,463,1,0.215982721382289,"S"
1784,"2dgeA","HEME",10,468,3,0.641025641025641,"S"
1785,"2e74A","HEME",10,510,6,1.17647058823529,"S"
1786,"2e84A","HEME",10,312,7,2.24358974358974,"S"
1787,"2eimA","HEME",10,697,2,0.286944045911047,"S"
1788,"2flqB","HEME",10,566,4,0.706713780918728,"S"
1789,"2fmyA","HEME",10,320,2,0.625,"S"
1790,"2fw5A","HEME",10,429,6,1.3986013986014,"S"
1791,"2fynA","HEME",10,583,4,0.686106346483705,"S"
1792,"2fynB","HEME",10,460,6,1.30434782608696,"S"
1793,"2hpdB","HEME",10,627,7,1.11642743221691,"S"
1794,"2hreA","HEME",10,647,2,0.309119010819165,"S"
1795,"2i89A","HEME",10,345,2,0.579710144927536,"S"
1796,"2i96A","HEME",10,337,1,0.29673590504451,"S"
1797,"2ibjA","HEME",10,357,2,0.560224089635854,"S"
1798,"2ig3A","HEME",10,512,2,0.390625,"S"
1799,"2iufA","HEME",10,609,1,0.164203612479475,"S"
1800,"2ivfC","HEME",10,484,5,1.03305785123967,"S"
1801,"2j0pA","HEME",10,497,3,0.603621730382294,"S"
1802,"2j8wA","HEME",10,492,2,0.40650406504065,"S"
1803,"2je2A","HEME",10,446,3,0.672645739910314,"S"
1804,"2jxmB","HEME",10,515,4,0.776699029126214,"S"
1805,"2k2nA","HEME",10,479,2,0.417536534446764,"S"
1806,"2k3vA","HEME",10,226,3,1.32743362831858,"S"
1807,"2k78A","HEME",10,341,1,0.293255131964809,"S"
1808,"2l4dA","HEME",10,464,4,0.862068965517241,"S"
1809,"2noxB","HEME",10,528,5,0.946969696969697,"S"
1810,"2nwbA","HEME",10,628,2,0.318471337579618,"S"
1811,"2nzaA","HEME",10,605,3,0.495867768595041,"S"
1812,"2olpA","HEME",10,465,5,1.0752688172043,"S"
1813,"2oolA","HEME",10,580,7,1.20689655172414,"S"
1814,"2oyyA","HEME",10,284,0,0,""
1815,"2ozyA","HEME",10,320,4,1.25,"S"
1816,"2pbjD","HEME",10,459,4,0.871459694989107,"S"
1817,"2q2oA","HEME",10,348,2,0.574712643678161,"S"
1818,"2q7aA","HEME",10,352,4,1.13636363636364,"S"
1819,"2q8qA","HEME",10,430,6,1.3953488372093,"S"
1820,"2qppB","HEME",10,444,3,0.675675675675676,"S"
1821,"2r1hA","HEME",10,462,3,0.649350649350649,"S"
1822,"2r1hB","HEME",10,447,3,0.671140939597315,"S"
1823,"2r4zB","HEME",10,475,2,0.421052631578947,"S"
1824,"2r79A","HEME",10,323,0,0,""
1825,"2rfbA","HEME",10,637,5,0.784929356357928,"S"
1826,"2ri4D","HEME",10,436,0,0,""
1827,"2uulA","HEME",10,472,4,0.847457627118644,"S"
1828,"2uulB","HEME",10,416,5,1.20192307692308,"S"
1829,"2uydA","HEME",10,356,1,0.280898876404494,"S"
1830,"2v7iA","HEME",10,581,4,0.688468158347676,"S"
1831,"2vgrC","HEME",10,463,3,0.647948164146868,"S"
1832,"2vhdA","HEME",10,645,4,0.62015503875969,"S"
1833,"2vjhA","HEME",10,262,3,1.14503816793893,"S"
1834,"2vjhB","HEME",10,273,2,0.732600732600733,"S"
1835,"2vjrA","HEME",10,446,3,0.672645739910314,"S"
1836,"2vjrB","HEME",10,230,1,0.434782608695652,"S"
1837,"2vjtB","HEME",10,405,4,0.987654320987654,"S"
1838,"2vr0A","HEME",10,232,3,1.29310344827586,"S"
1839,"2vr0F","HEME",10,398,7,1.75879396984925,"S"
1840,"2vywA","HEME",10,507,2,0.394477317554241,"S"
1841,"2vzwB","HEME",10,459,1,0.217864923747277,"S"
1842,"2w31A","HEME",10,451,2,0.443458980044346,"S"
1843,"2wh8B","HEME",10,650,7,1.07692307692308,"S"
1844,"2wtgA","HEME",10,495,2,0.404040404040404,"S"
1845,"2wy4A","HEME",10,496,6,1.20967741935484,"S"
1846,"2x9oA","HEME",10,552,0,0,""
1847,"2xkrA","HEME",10,650,8,1.23076923076923,"S"
1848,"2xleA","HEME",10,477,3,0.628930817610063,"S"
1849,"2xq1O","HEME",10,634,1,0.157728706624606,"S"
1850,"2xtsB","HEME",10,394,3,0.761421319796954,"S"
1851,"2xykB","HEME",10,523,4,0.764818355640535,"S"
1852,"2y4eB","HEME",10,619,3,0.484652665589661,"S"
1853,"2y8hA","HEME",10,457,1,0.218818380743982,"S"
1854,"2ybqA","HEME",10,354,1,0.282485875706215,"S"
1855,"2yevB","HEME",10,586,6,1.02389078498294,"S"
1856,"2yiuB","HEME",10,426,6,1.40845070422535,"S"
1857,"2yk3A","HEME",10,496,4,0.806451612903226,"S"
1858,"2ynmC","HEME",10,305,4,1.31147540983607,"S"
1859,"2yp1C","HEME",10,679,2,0.294550810014728,"S"
1860,"2zboA","HEME",10,452,5,1.10619469026549,"S"
1861,"2zdoD","HEME",10,469,2,0.426439232409382,"S"
1862,"2zdpA","HEME",10,463,2,0.431965442764579,"S"
1863,"2zfoC","HEME",10,466,2,0.429184549356223,"S"
1864,"2zonD","HEME",10,408,5,1.22549019607843,"S"
1865,"2zooA","HEME",10,478,4,0.836820083682008,"S"
1866,"2zt9C","HEME",10,523,3,0.573613766730402,"S"
1867,"2zzsA","HEME",10,403,3,0.744416873449132,"S"
1868,"3a15B","HEME",10,652,4,0.613496932515337,"S"
1869,"3a4hA","HEME",10,616,6,0.974025974025974,"S"
1870,"3a9fA","HEME",10,357,3,0.840336134453782,"S"
1871,"3ae3D","HEME",10,236,0,0,""
1872,"3aeqA","HEME",10,283,2,0.706713780918728,"S"
1873,"3aq5A","HEME",10,503,5,0.99403578528827,"S"
1874,"3at5A","HEME",10,448,0,0,""
1875,"3at5B","HEME",10,444,0,0,""
1876,"3awmA","HEME",10,637,6,0.941915227629513,"S"
1877,"3ayfA","HEME",10,658,3,0.455927051671733,"S"
1878,"3b42A","HEME",10,243,2,0.823045267489712,"S"
1879,"3bcqA","HEME",10,433,2,0.46189376443418,"S"
1880,"3bcqB","HEME",10,447,3,0.671140939597315,"S"
1881,"3bk9A","HEME",10,560,1,0.178571428571429,"S"
1882,"3bxuB","HEME",10,279,6,2.1505376344086,"S"
1883,"3caoA","HEME",10,330,7,2.12121212121212,"S"
1884,"3cp5A","HEME",10,499,9,1.80360721442886,"S"
1885,"3cslB","HEME",10,462,1,0.216450216450216,"S"
1886,"3cwbC","HEME",10,605,4,0.661157024793388,"S"
1887,"3cx5D","HEME",10,474,5,1.05485232067511,"S"
1888,"3czhA","HEME",10,632,2,0.316455696202532,"S"
1889,"3dbmA","HEME",10,646,3,0.464396284829721,"S"
1890,"3dmiA","HEME",10,467,4,0.856531049250535,"S"
1891,"3dp5A","HEME",10,426,4,0.938967136150235,"S"
1892,"3dr0A","HEME",10,455,4,0.879120879120879,"S"
1893,"3dsjA","HEME",10,637,3,0.470957613814757,"S"
1894,"3e4wA","HEME",10,648,2,0.308641975308642,"S"
1895,"3e65B","HEME",10,556,6,1.07913669064748,"S"
1896,"3egwC","HEME",10,446,3,0.672645739910314,"S"
1897,"3ej6B","HEME",10,622,0,0,""
1898,"3ejeH","HEME",10,638,5,0.783699059561129,"S"
1899,"3ellA","HEME",10,380,1,0.263157894736842,"S"
1900,"3emmA","HEME",10,458,2,0.436681222707424,"S"
1901,"3fjwA","HEME",10,633,5,0.789889415481833,"S"
1902,"3gasA","HEME",10,338,0,0,""
1903,"3gm6A","HEME",10,521,9,1.7274472168906,"S"
1904,"3gw9A","HEME",10,581,6,1.03270223752151,"S"
1905,"3h4nB","HEME",10,283,6,2.12014134275618,"S"
1906,"3h8tA","HEME",10,357,2,0.560224089635854,"S"
1907,"3hf4A","HEME",10,441,2,0.453514739229025,"S"
1908,"3hq8A","HEME",10,598,3,0.501672240802676,"S"
1909,"3hx9A","HEME",10,328,0,0,""
1910,"3hyuA","HEME",10,458,2,0.436681222707424,"S"
1911,"3hyuB","HEME",10,439,1,0.227790432801822,"S"
1912,"3ia8A","HEME",10,475,0,0,""
1913,"3jbbI","HEME",10,452,4,0.884955752212389,"S"
1914,"3lf5A","HEME",10,317,5,1.57728706624606,"S"
1915,"3lxiB","HEME",10,660,4,0.606060606060606,"S"
1916,"3m5qA","HEME",10,599,4,0.667779632721202,"S"
1917,"3m97A","HEME",10,492,4,0.813008130081301,"S"
1918,"3mgxA","HEME",10,652,6,0.920245398773006,"S"
1919,"3mk7A","HEME",10,598,4,0.668896321070234,"S"
1920,"3mk7B","HEME",10,465,5,1.0752688172043,"S"
1921,"3mk7C","HEME",10,537,3,0.558659217877095,"S"
1922,"3mkbB","HEME",10,455,1,0.21978021978022,"S"
1923,"3ml1B","HEME",10,314,7,2.22929936305732,"S"
1924,"3mvcA","HEME",10,486,5,1.02880658436214,"S"
1925,"3nerB","HEME",10,354,1,0.282485875706215,"S"
1926,"3nn2B","HEME",10,581,2,0.344234079173838,"S"
1927,"3notA","HEME",10,642,6,0.934579439252336,"S"
1928,"3nu1A","HEME",10,338,5,1.4792899408284,"S"
1929,"3o0rC","HEME",10,556,6,1.07913669064748,"S"
1930,"3o0rD","HEME",10,449,4,0.89086859688196,"S"
1931,"3o5cA","HEME",10,633,4,0.631911532385466,"S"
1932,"3oa8B","HEME",10,427,4,0.936768149882904,"S"
1933,"3ocdA","HEME",10,488,8,1.63934426229508,"S"
1934,"3ov0A","HEME",10,343,5,1.45772594752187,"S"
1935,"3p3zA","HEME",10,626,3,0.479233226837061,"S"
1936,"3pc3A","HEME",10,371,2,0.539083557951482,"S"
1937,"3ph2A","HEME",10,430,4,0.930232558139535,"S"
1938,"3pmqA","HEME",10,270,5,1.85185185185185,"S"
1939,"3pt7B","HEME",10,464,6,1.29310344827586,"S"
1940,"3q08A","HEME",10,579,3,0.518134715025907,"S"
1941,"3qjtA","HEME",10,666,3,0.45045045045045,"S"
1942,"3qnsA","HEME",10,578,3,0.519031141868512,"S"
1943,"3qpiB","HEME",10,617,2,0.324149108589951,"S"
1944,"3qqrB","HEME",10,469,2,0.426439232409382,"S"
1945,"3qugA","HEME",10,337,2,0.593471810089021,"S"
1946,"3qzpB","HEME",10,344,2,0.581395348837209,"S"
1947,"3r9cA","HEME",10,574,3,0.522648083623693,"S"
1948,"3rivA","HEME",10,625,5,0.8,"S"
1949,"3rtlB","HEME",10,338,2,0.591715976331361,"S"
1950,"3rwlA","HEME",10,654,6,0.91743119266055,"S"
1951,"3s1iA","HEME",10,456,2,0.43859649122807,"S"
1952,"3sikB","HEME",10,307,1,0.325732899022801,"S"
1953,"3t3zB","HEME",10,627,1,0.159489633173844,"S"
1954,"3t6dA","HEME",10,570,10,1.75438596491228,"S"
1955,"3tf8B","HEME",10,565,5,0.884955752212389,"S"
1956,"3tktA","HEME",10,666,4,0.600600600600601,"S"
1957,"3tm9A","HEME",10,423,1,0.236406619385343,"S"
1958,"3u8pB","HEME",10,586,4,0.68259385665529,"S"
1959,"3ubrA","HEME",10,493,7,1.41987829614604,"S"
1960,"3ucpA","HEME",10,516,6,1.16279069767442,"S"
1961,"3ut2A","HEME",10,653,4,0.612557427258805,"S"
1962,"3vliA","HEME",10,675,5,0.740740740740741,"S"
1963,"3vlmA","HEME",10,657,4,0.60882800608828,"S"
1964,"3volA","HEME",10,486,3,0.617283950617284,"S"
1965,"3vp5A","HEME",10,528,0,0,""
1966,"3vreB","HEME",10,450,0,0,""
1967,"3w2zA","HEME",10,444,1,0.225225225225225,"S"
1968,"3wctA","HEME",10,451,0,0,""
1969,"3wctB","HEME",10,458,3,0.655021834061135,"S"
1970,"3wctC","HEME",10,473,1,0.211416490486258,"S"
1971,"3wcuD","HEME",10,471,2,0.424628450106157,"S"
1972,"3wfxA","HEME",10,247,1,0.404858299595142,"S"
1973,"3wmmA","HEME",10,435,5,1.14942528735632,"S"
1974,"3x15A","HEME",10,275,2,0.727272727272727,"S"
1975,"3zbyB","HEME",10,655,5,0.763358778625954,"S"
1976,"3zhwA","HEME",10,486,4,0.823045267489712,"S"
1977,"3ziyA","HEME",10,487,4,0.82135523613963,"S"
1978,"3zjhB","HEME",10,662,1,0.151057401812689,"S"
1979,"4aamA","HEME",10,647,3,0.463678516228748,"S"
1980,"4atjB","HEME",10,614,5,0.814332247557003,"S"
1981,"4b2nA","HEME",10,717,3,0.418410041841004,"S"
1982,"4b2yA","HEME",10,619,2,0.323101777059774,"S"
1983,"4b4yA","HEME",10,442,5,1.13122171945701,"S"
1984,"4b7fA","HEME",10,621,1,0.161030595813205,"S"
1985,"4b8nB","HEME",10,338,2,0.591715976331361,"S"
