code5,selected_fpocket_number,overlap_score,pdb_id,chain_id,instance_id,rcsb_entity_id,rcsb30_cluster_id,mapping_status
2au9A,2,0.9405,2AU9,A,2AU9.A,2AU9_1,RCSB30_1125,mapped
2avdB,2,0.7673,2AVD,B,2AVD.B,2AVD_1,RCSB30_2246,mapped
2avnB,1,0.6779,2AVN,B,2AVN.B,2AVN_1,RCSB30_233731,mapped
2awnA,3,0.7788,2AWN,A,2AWN.A,2AWN_1,RCSB30_736,mapped
2ax4A,2,1.0,2AX4,A,2AX4.A,2AX4_1,RCSB30_1641,mapped
2az3G,1,0.8768,2AZ3,G,2AZ3.G,2AZ3_1,RCSB30_454,mapped
2b13B,1,0.7896,2B13,B,2B13.B,2B13_1,RCSB30_16861,mapped
2b24C,1,1.0,2B24,C,2B24.C,2B24_1,RCSB30_2796,mapped
2b25A,1,0.7181,2B25,A,2B25.A,2B25_1,RCSB30_25689,mapped
2b26A,1,0.5194,2B26,A,2B26.A,2B26_1,RCSB30_799,mapped
2b2wA,2,0.7291,2B2W,A,2B2W.A,2B2W_1,RCSB30_5715,mapped
2b3bC,3,0.926,2B3B,C,2B3B.C,2B3B_1,RCSB30_13807,mapped
2b3tA,1,0.8027,2B3T,A,2B3T.A,2B3T_1,RCSB30_6814,mapped
2b4kA,2,0.7668,2B4K,A,2B4K.A,2B4K_1,RCSB30_36932,mapped
2b4mA,1,0.6752,2B4M,A,2B4M.A,2B4M_1,RCSB30_31701,mapped
2b4pA,1,0.4102,2B4P,A,2B4P.A,2B4P_1,RCSB30_9270,mapped
2b4qA,2,0.9097,2B4Q,A,2B4Q.A,2B4Q_1,RCSB30_8820,mapped
2b4rC,2,0.5961,2B4R,C,2B4R.C,2B4R_1,RCSB30_304,mapped
2b5oA,3,0.7225,2B5O,A,2B5O.A,2B5O_1,RCSB30_5051,mapped
2b5sB,1,0.8077,2B5S,B,2B5S.B,2B5S_1,RCSB30_1950,mapped
2b5uC,3,0.7003,2B5U,C,2B5U.C,2B5U_1,RCSB30_4284,mapped
2b7pC,1,0.7958,2B7P,C,2B7P.C,2B7P_1,RCSB30_5841,mapped
2b8jB,1,0.8792,2B8J,B,2B8J.B,2B8J_1,RCSB30_6039,mapped
2b8tB,1,0.9359,2B8T,B,2B8T.B,2B8T_1,RCSB30_21848,mapped
2b92A,1,0.9223,2B92,A,2B92.A,2B92_1,RCSB30_4083,mapped
2b9eA,3,0.6297,2B9E,A,2B9E.A,2B9E_1,RCSB30_25664,mapped
2b9fA,1,0.9171,2B9F,A,2B9F.A,2B9F_1,RCSB30_16737,mapped
2bb3A,1,0.8347,2BB3,A,2BB3.A,2BB3_1,RCSB30_168596,mapped
2bbsB,2,0.7566,2BBS,B,2BBS.B,2BBS_1,RCSB30_1973,mapped
2bc0B,1,0.8916,2BC0,B,2BC0.B,2BC0_1,RCSB30_7948,mapped
2bcgB,1,0.8503,2BCG,B,2BCG.B,2BCG_2,RCSB30_1516,mapped
2bd0C,1,0.7351,2BD0,C,2BD0.C,2BD0_1,RCSB30_85232,mapped
2bdzB,3,0.8304,2BDZ,B,2BDZ.B,2BDZ_1,RCSB30_735,mapped
2beiA,1,0.6383,2BEI,A,2BEI.A,2BEI_1,RCSB30_10204,mapped
2bejA,4,0.7836,2BEJ,A,2BEJ.A,2BEJ_1,RCSB30_14208,mapped
2bexB,2,0.7712,2BEX,B,2BEX.B,2BEX_1,RCSB30_1832,mapped
2bf6A,3,0.9736,2BF6,A,2BF6.A,2BF6_1,RCSB30_12393,mapped
2bfgF,3,0.7676,2BFG,F,2BFG.F,2BFG_1,RCSB30_17261,mapped
2bfoC,1,0.9658,2BFO,C,2BFO.C,2BFO_1,RCSB30_1409,mapped
2bfqA,1,0.9431,2BFQ,A,2BFQ.A,2BFQ_1,RCSB30_17197,mapped
2bgcA,2,0.8407,2BGC,A,2BGC.A,2BGC_1,RCSB30_6366,mapped
2bglA,1,0.8174,2BGL,A,2BGL.A,2BGL_1,RCSB30_6494,mapped
2bgsA,1,0.8039,2BGS,A,2BGS.A,2BGS_1,RCSB30_438,mapped
2bh2B,2,0.8276,2BH2,B,2BH2.B,2BH2_1,RCSB30_835,mapped
2bh4A,1,0.9256,2BH4,A,2BH4.A,2BH4_1,RCSB30_1265,mapped
2bi7A,1,0.9258,2BI7,A,2BI7.A,2BI7_1,RCSB30_4989,mapped
2biwC,1,0.6076,2BIW,C,2BIW.C,2BIW_1,RCSB30_12911,mapped
2biyA,1,0.8543,2BIY,A,2BIY.A,2BIY_1,RCSB30_2556,mapped
2bj0A,3,0.8618,2BJ0,A,2BJ0.A,2BJ0_1,RCSB30_2800,mapped
2bkmB,1,0.8701,2BKM,B,2BKM.B,2BKM_1,RCSB30_11493,mapped
2bkvB,1,0.6456,2BKV,B,2BKV.B,2BKV_1,RCSB30_2422,mapped
2bkwA,2,0.8997,2BKW,A,2BKW.A,2BKW_1,RCSB30_16119,mapped
2bl8B,3,1.0,2BL8,B,2BL8.B,2BL8_1,RCSB30_45139,mapped
2bm1A,2,0.6758,2BM1,A,2BM1.A,2BM1_1,RCSB30_60,mapped
2bm9B,1,0.8551,2BM9,B,2BM9.B,2BM9_1,RCSB30_39060,mapped
2bmmA,1,0.8889,2BMM,A,2BMM.A,2BMM_1,RCSB30_11493,mapped
2bneA,1,0.8319,2BNE,A,2BNE.A,2BNE_1,RCSB30_913,mapped
2bnnA,1,0.9261,2BNN,A,2BNN.A,2BNN_1,RCSB30_14141,mapped
2bo7J,1,0.8671,2BO7,J,2BO7.J,2BO7_1,RCSB30_18206,mapped
2bofA,1,0.6517,2BOF,A,2BOF.A,2BOF_1,RCSB30_21598,mapped
2bpbB,1,0.971,2BPB,B,2BPB.B,2BPB_2,RCSB30_37525,mapped
2bqyA,1,0.7698,2BQY,A,2BQY.A,2BQY_1,RCSB30_7649,mapped
2braA,1,0.7994,2BRA,A,2BRA.A,2BRA_1,RCSB30_10640,mapped
2bruC,3,0.7155,2BRU,C,2BRU.C,2BRU_2,RCSB30_1792,mapped
2bsbA,1,0.9545,2BSB,A,2BSB.A,2BSB_1,RCSB30_10514,mapped
2bsyA,2,0.9356,2BSY,A,2BSY.A,2BSY_1,RCSB30_34449,mapped
2btdA,1,0.8919,2BTD,A,2BTD.A,2BTD_1,RCSB30_11824,mapped
2btoB,2,0.8864,2BTO,B,2BTO.B,2BTO_1,RCSB30_58,mapped
2bu3A,2,0.7855,2BU3,A,2BU3.A,2BU3_1,RCSB30_29828,mapped
2bu8A,1,0.8039,2BU8,A,2BU8.A,2BU8_1,RCSB30_1969,mapped
2bufC,1,0.8406,2BUF,C,2BUF.C,2BUF_1,RCSB30_1605,mapped
2bugA,3,0.6093,2BUG,A,2BUG.A,2BUG_1,RCSB30_5339,mapped
2buiB,1,0.497,2BUI,B,2BUI.B,2BUI_1,RCSB30_2119,mapped
2bvdA,1,0.7362,2BVD,A,2BVD.A,2BVD_1,RCSB30_2178,mapped
2bvfA,1,0.7582,2BVF,A,2BVF.A,2BVF_1,RCSB30_50648,mapped
2bwaB,1,0.8261,2BWA,B,2BWA.B,2BWA_1,RCSB30_17294,mapped
2bwgC,1,0.872,2BWG,C,2BWG.C,2BWG_1,RCSB30_1989,mapped
2bwjB,3,0.6554,2BWJ,B,2BWJ.B,2BWJ_1,RCSB30_4866,mapped
2bxcA,1,0.5077,2BXC,A,2BXC.A,2BXC_1,RCSB30_614,mapped
2bxwA,1,0.6377,2BXW,A,2BXW.A,2BXW_1,RCSB30_2575,mapped
2bycA,1,0.8813,2BYC,A,2BYC.A,2BYC_1,RCSB30_208434,mapped
2bz0B,1,0.9095,2BZ0,B,2BZ0.B,2BZ0_1,RCSB30_2537,mapped
2bz9A,1,0.8984,2BZ9,A,2BZ9.A,2BZ9_1,RCSB30_1662,mapped
2bznC,1,0.8486,2BZN,C,2BZN.C,2BZN_1,RCSB30_1989,mapped
2c0cA,1,0.8254,2C0C,A,2C0C.A,2C0C_1,RCSB30_8053,mapped
2c0jA,1,0.9783,2C0J,A,2C0J.A,2C0J_1,RCSB30_3346,mapped
2c0kB,1,0.8725,2C0K,B,2C0K.B,2C0K_1,RCSB30_16334,mapped
2c0rA,2,0.8611,2C0R,A,2C0R.A,2C0R_1,RCSB30_567,mapped
2c0tA,2,0.8984,2C0T,A,2C0T.A,2C0T_1,RCSB30_548,mapped
2c1dH,3,0.604,2C1D,H,2C1D.H,2C1D_2,RCSB30_41851,mapped
2c1hB,1,0.7463,2C1H,B,2C1H.B,2C1H_1,RCSB30_1667,mapped
2c1qA,1,1.0,2C1Q,A,2C1Q.A,2C1Q_1,RCSB30_3667,mapped
2c20E,1,0.6712,2C20,E,2C20.E,2C20_1,RCSB30_1788,mapped
2c23A,1,0.5952,2C23,A,2C23.A,2C23_1,RCSB30_537,mapped
2c2cA,1,0.9107,2C2C,A,2C2C.A,2C2C_1,RCSB30_4061,mapped
2c2lA,2,0.6881,2C2L,A,2C2L.A,2C2L_1,RCSB30_3490,mapped
2c39P,1,0.8972,2C39,P,2C39.P,2C39_2,RCSB30_4954,mapped
2c3hC,1,0.9377,2C3H,C,2C3H.C,2C3H_1,RCSB30_82358,mapped
2c3qD,1,0.7832,2C3Q,D,2C3Q.D,2C3Q_1,RCSB30_7245,mapped
2c40A,1,0.8656,2C40,A,2C40.A,2C40_1,RCSB30_10077,mapped
2c47A,1,0.8035,2C47,A,2C47.A,2C47_1,RCSB30_5653,mapped
2c4jA,2,0.5672,2C4J,A,2C4J.A,2C4J_1,RCSB30_803,mapped
2c4mC,1,0.5979,2C4M,C,2C4M.C,2C4M_1,RCSB30_3957,mapped
2c53A,1,0.595,2C53,A,2C53.A,2C53_1,RCSB30_1025,mapped
2c57D,3,0.9607,2C57,D,2C57.D,2C57_1,RCSB30_1469,mapped
2c5sA,2,0.7583,2C5S,A,2C5S.A,2C5S_1,RCSB30_1395,mapped
2c5uB,1,0.4675,2C5U,B,2C5U.B,2C5U_1,RCSB30_69873,mapped
2c7tA,2,0.8855,2C7T,A,2C7T.A,2C7T_1,RCSB30_7040,mapped
2c8cC,1,0.8431,2C8C,C,2C8C.C,2C8C_1,RCSB30_9213,mapped
2c8mD,1,0.6571,2C8M,D,2C8M.D,2C8M_1,RCSB30_28041,mapped
2c8nB,3,0.9709,2C8N,B,2C8N.B,2C8N_1,RCSB30_10913,mapped
2c8sA,1,0.7454,2C8S,A,2C8S.A,2C8S_1,RCSB30_21967,mapped
2c98A,3,0.8067,2C98,A,2C98.A,2C98_1,RCSB30_2496,mapped
2c9kA,1,0.5958,2C9K,A,2C9K.A,2C9K_1,RCSB30_2586,mapped
2c9oB,1,0.7976,2C9O,B,2C9O.B,2C9O_1,RCSB30_1123,mapped
2cbqE,1,0.8305,2CBQ,E,2CBQ.E,2CBQ_1,RCSB30_9184,mapped
2ccdA,1,0.8419,2CCD,A,2CCD.A,2CCD_1,RCSB30_318,mapped
2ccyA,1,0.9481,2CCY,A,2CCY.A,2CCY_1,RCSB30_60183,mapped
2cdaB,1,0.7618,2CDA,B,2CDA.B,2CDA_1,RCSB30_13187,mapped
2ce7B,1,0.9436,2CE7,B,2CE7.B,2CE7_1,RCSB30_3836,mapped
2cf6A,1,0.7062,2CF6,A,2CF6.A,2CF6_1,RCSB30_711,mapped
2cfeA,2,1.0,2CFE,A,2CFE.A,2CFE_1,RCSB30_11601,mapped
2cffA,2,0.9554,2CFF,A,2CFF.A,2CFF_1,RCSB30_168,mapped
2cfmA,1,0.7047,2CFM,A,2CFM.A,2CFM_1,RCSB30_4802,mapped
2cfoA,1,0.6717,2CFO,A,2CFO.A,2CFO_1,RCSB30_1274,mapped
2cftA,1,0.8469,2CFT,A,2CFT.A,2CFT_1,RCSB30_4568,mapped
2cfwA,2,0.6205,2CFW,A,2CFW.A,2CFW_1,RCSB30_1213,mapped
2cg5A,1,0.7628,2CG5,A,2CG5.A,2CG5_1,RCSB30_9921,mapped
2cgnA,1,0.7631,2CGN,A,2CGN.A,2CGN_1,RCSB30_3173,mapped
2ch5A,2,0.8261,2CH5,A,2CH5.A,2CH5_1,RCSB30_13580,mapped
2chgC,1,0.9268,2CHG,C,2CHG.C,2CHG_1,RCSB30_6029,mapped
2ci9A,1,0.7828,2CI9,A,2CI9.A,2CI9_1,RCSB30_3974,mapped
2cicA,1,0.9748,2CIC,A,2CIC.A,2CIC_1,RCSB30_55546,mapped
2cirA,1,0.8156,2CIR,A,2CIR.A,2CIR_1,RCSB30_3973,mapped
2cjaA,1,0.8944,2CJA,A,2CJA.A,2CJA_1,RCSB30_12407,mapped
2cjpB,1,0.491,2CJP,B,2CJP.B,2CJP_1,RCSB30_805,mapped
2ckpA,2,0.6956,2CKP,A,2CKP.A,2CKP_1,RCSB30_7017,mapped
2cl7A,1,1.0,2CL7,A,2CL7.A,2CL7_1,RCSB30_91,mapped
2cl8A,1,0.408,2CL8,A,2CL8.A,2CL8_1,RCSB30_23752,mapped
2clpE,1,0.7807,2CLP,E,2CLP.E,2CLP_1,RCSB30_7066,mapped
2clsB,1,0.8079,2CLS,B,2CLS.B,2CLS_1,RCSB30_8782,mapped
2cm4A,1,0.9261,2CM4,A,2CM4.A,2CM4_1,RCSB30_21067,mapped
2cmeC,1,0.8488,2CME,C,2CME.C,2CME_3,RCSB30_18637,mapped
2cn5A,1,0.872,2CN5,A,2CN5.A,2CN5_1,RCSB30_4642,mapped
2cndA,2,0.6894,2CND,A,2CND.A,2CND_1,RCSB30_3146,mapped
2cntB,1,0.8702,2CNT,B,2CNT.B,2CNT_1,RCSB30_14320,mapped
2cnyA,1,0.5781,2CNY,A,2CNY.A,2CNY_1,RCSB30_7147,mapped
2ct8D,1,0.8732,2CT8,D,2CT8.D,2CT8_2,RCSB30_2512,mapped
2ctzB,2,0.8007,2CTZ,B,2CTZ.B,2CTZ_1,RCSB30_2099,mapped
2cu0A,1,0.6968,2CU0,A,2CU0.A,2CU0_1,RCSB30_522,mapped
2cukC,1,0.5312,2CUK,C,2CUK.C,2CUK_1,RCSB30_1515,mapped
2cwwB,1,0.6907,2CWW,B,2CWW.B,2CWW_1,RCSB30_2264,mapped
2cxbA,1,0.9128,2CXB,A,2CXB.A,2CXB_1,RCSB30_10723,mapped
2cxxA,2,0.8668,2CXX,A,2CXX.A,2CXX_1,RCSB30_13480,mapped
2cy2A,1,0.7055,2CY2,A,2CY2.A,2CY2_1,RCSB30_67229,mapped
2cybA,1,0.5757,2CYB,A,2CYB.A,2CYB_1,RCSB30_14584,mapped
2cycB,1,0.5705,2CYC,B,2CYC.B,2CYC_1,RCSB30_2010,mapped
2cz2A,1,0.7182,2CZ2,A,2CZ2.A,2CZ2_1,RCSB30_977,mapped
2czcC,1,0.8183,2CZC,C,2CZC.C,2CZC_1,RCSB30_3780,mapped
2czeA,1,0.8951,2CZE,A,2CZE.A,2CZE_1,RCSB30_14083,mapped
2czvB,3,0.552,2CZV,B,2CZV.B,2CZV_1,RCSB30_22777,mapped
2d0hA,1,0.8159,2D0H,A,2D0H.A,2D0H_1,RCSB30_12408,mapped
2d0oC,1,0.7177,2D0O,C,2D0O.C,2D0O_1,RCSB30_25312,mapped
2d0qB,3,0.8363,2D0Q,B,2D0Q.B,2D0Q_2,RCSB30_4557,mapped
2d0sA,1,0.9114,2D0S,A,2D0S.A,2D0S_1,RCSB30_5606,mapped
2d0wA,1,0.9046,2D0W,A,2D0W.A,2D0W_1,RCSB30_21967,mapped
2d1fA,2,0.9083,2D1F,A,2D1F.A,2D1F_1,RCSB30_5599,mapped
2d1qA,1,0.4618,2D1Q,A,2D1Q.A,2D1Q_1,RCSB30_323,mapped
2d1yC,1,0.7565,2D1Y,C,2D1Y.C,2D1Y_1,RCSB30_1272,mapped
2d29A,1,0.6123,2D29,A,2D29.A,2D29_1,RCSB30_2786,mapped
2d3bH,1,0.7977,2D3B,H,2D3B.H,2D3B_1,RCSB30_1271,mapped
2d3mB,1,0.6746,2D3M,B,2D3M.B,2D3M_1,RCSB30_323,mapped
2d3tA,5,0.6395,2D3T,A,2D3T.A,2D3T_1,RCSB30_533,mapped
2d4eD,1,0.6605,2D4E,D,2D4E.D,2D4E_1,RCSB30_1058,mapped
2d5aA,1,0.7666,2D5A,A,2D5A.A,2D5A_1,RCSB30_13889,mapped
2d5cB,1,0.7323,2D5C,B,2D5C.B,2D5C_1,RCSB30_253,mapped
2d5iA,1,0.815,2D5I,A,2D5I.A,2D5I_1,RCSB30_635,mapped
2d5nB,7,0.596,2D5N,B,2D5N.B,2D5N_1,RCSB30_3931,mapped
2d5wA,2,0.5719,2D5W,A,2D5W.A,2D5W_1,RCSB30_134611,mapped
2d6yA,1,0.5672,2D6Y,A,2D6Y.A,2D6Y_1,RCSB30_57032,mapped
2d7gB,3,0.8562,2D7G,B,2D7G.B,2D7G_1,RCSB30_6782,mapped
2db3E,2,0.741,2DB3,E,2DB3.E,2DB3_2,RCSB30_13837,mapped
2dbrE,2,0.7743,2DBR,E,2DBR.E,2DBR_1,RCSB30_1515,mapped
2dcnD,2,0.8063,2DCN,D,2DCN.D,2DCN_1,RCSB30_13116,mapped
2dd4F,2,0.6683,2DD4,F,2DD4.F,2DD4_3,RCSB30_2760,mapped
2dd8C,3,0.8461,2DD8,C,2DD8.C,2DD8_3,RCSB30_24,mapped
2ddwB,1,0.6272,2DDW,B,2DDW.B,2DDW_1,RCSB30_5076,mapped
2deuD,1,0.5937,2DEU,D,2DEU.D,2DEU_2,RCSB30_458,mapped
2df8A,1,0.7566,2DF8,A,2DF8.A,2DF8_1,RCSB30_38385,mapped
2dftA,1,0.8171,2DFT,A,2DFT.A,2DFT_1,RCSB30_1279,mapped
2dfvA,1,0.6192,2DFV,A,2DFV.A,2DFV_1,RCSB30_11452,mapped
2dg5D,7,0.539,2DG5,D,2DG5.D,2DG5_2,RCSB30_3688,mapped
2dgeD,1,0.9777,2DGE,D,2DGE.D,2DGE_1,RCSB30_27167,mapped
2dhrC,3,0.7956,2DHR,C,2DHR.C,2DHR_1,RCSB30_2629,mapped
2djhA,2,0.6698,2DJH,A,2DJH.A,2DJH_1,RCSB30_30541,mapped
2dkdA,2,0.6926,2DKD,A,2DKD.A,2DKD_1,RCSB30_196,mapped
2dkkA,1,0.8267,2DKK,A,2DKK.A,2DKK_1,RCSB30_305,mapped
2dknA,1,0.5952,2DKN,A,2DKN.A,2DKN_1,RCSB30_36308,mapped
2dlcB,1,0.6827,2DLC,B,2DLC.B,2DLC_2,RCSB30_5870,mapped
2dm6B,1,0.8733,2DM6,B,2DM6.B,2DM6_1,RCSB30_2874,mapped
2dpgA,3,0.8848,2DPG,A,2DPG.A,2DPG_1,RCSB30_1242,mapped
2dphB,1,0.7479,2DPH,B,2DPH.B,2DPH_1,RCSB30_8191,mapped
2dpmA,1,0.7264,2DPM,A,2DPM.A,2DPM_1,RCSB30_6445,mapped
2dq3A,1,0.7929,2DQ3,A,2DQ3.A,2DQ3_1,RCSB30_1300,mapped
2dr1A,1,0.9386,2DR1,A,2DR1.A,2DR1_1,RCSB30_8916,mapped
2drjA,1,0.7031,2DRJ,A,2DRJ.A,2DRJ_1,RCSB30_17720,mapped
2drzA,3,0.8272,2DRZ,A,2DRZ.A,2DRZ_1,RCSB30_34675,mapped
2dt8A,1,0.9242,2DT8,A,2DT8.A,2DT8_1,RCSB30_2818,mapped
2dteA,1,0.9321,2DTE,A,2DTE.A,2DTE_1,RCSB30_1170,mapped
2dvlB,1,0.4632,2DVL,B,2DVL.B,2DVL_1,RCSB30_29810,mapped
2dvmD,1,0.8138,2DVM,D,2DVM.D,2DVM_1,RCSB30_5646,mapped
2dvoA,1,0.8318,2DVO,A,2DVO.A,2DVO_1,RCSB30_1056,mapped
2dvuB,1,0.6787,2DVU,B,2DVU.B,2DVU_1,RCSB30_5165,mapped
2dw7H,2,0.7903,2DW7,H,2DW7.H,2DW7_1,RCSB30_29252,mapped
2dwcA,1,0.9436,2DWC,A,2DWC.A,2DWC_1,RCSB30_817,mapped
2dwuB,1,0.85,2DWU,B,2DWU.B,2DWU_1,RCSB30_801,mapped
2dxuA,1,0.9275,2DXU,A,2DXU.A,2DXU_1,RCSB30_8387,mapped
2dy3D,2,0.8609,2DY3,D,2DY3.D,2DY3_1,RCSB30_1088,mapped
2dyaB,1,0.9096,2DYA,B,2DYA.B,2DYA_1,RCSB30_454,mapped
2dykB,1,0.5868,2DYK,B,2DYK.B,2DYK_1,RCSB30_1022,mapped
2dzaB,1,0.4699,2DZA,B,2DZA.B,2DZA_1,RCSB30_4737,mapped
2e0nA,2,0.9456,2E0N,A,2E0N.A,2E0N_1,RCSB30_94268,mapped
2e1tA,3,0.5793,2E1T,A,2E1T.A,2E1T_1,RCSB30_4068,mapped
2e2pA,2,0.8702,2E2P,A,2E2P.A,2E2P_1,RCSB30_53358,mapped
2e2xA,1,0.9397,2E2X,A,2E2X.A,2E2X_1,RCSB30_5204,mapped
2e3vC,1,0.8169,2E3V,C,2E3V.C,2E3V_1,RCSB30_5968,mapped
2e40A,1,0.5746,2E40,A,2E40.A,2E40_1,RCSB30_1388,mapped
2e47B,1,1.0,2E47,B,2E47.B,2E47_1,RCSB30_4967,mapped
2e4gA,2,0.9118,2E4G,A,2E4G.A,2E4G_1,RCSB30_3660,mapped
2e4vA,2,0.7915,2E4V,A,2E4V.A,2E4V_1,RCSB30_1567,mapped
2e50B,1,0.6184,2E50,B,2E50.B,2E50_1,RCSB30_5739,mapped
2e54A,1,0.7168,2E54,A,2E54.A,2E54_1,RCSB30_1000,mapped
2e5mA,3,0.6162,2E5M,A,2E5M.A,2E5M_1,RCSB30_2870,mapped
2e5vA,1,0.6996,2E5V,A,2E5V.A,2E5V_1,RCSB30_17439,mapped
2e5yB,1,0.8248,2E5Y,B,2E5Y.B,2E5Y_1,RCSB30_156,mapped
2e7jB,2,0.826,2E7J,B,2E7J.B,2E7J_1,RCSB30_7253,mapped
2e7pD,1,0.7344,2E7P,D,2E7P.D,2E7P_1,RCSB30_12382,mapped
2e7uA,1,0.6882,2E7U,A,2E7U.A,2E7U_1,RCSB30_145,mapped
2e89C,1,0.5844,2E89,C,2E89.C,2E89_1,RCSB30_23071,mapped
2e8zA,1,0.5744,2E8Z,A,2E8Z.A,2E8Z_1,RCSB30_11456,mapped
2eacB,3,0.8641,2EAC,B,2EAC.B,2EAC_1,RCSB30_9885,mapped
2ebsB,1,0.6606,2EBS,B,2EBS.B,2EBS_1,RCSB30_7517,mapped
2ec0E,1,0.6809,2EC0,E,2EC0.E,2EC0_3,RCSB30_388,mapped
2eekA,1,0.9028,2EEK,A,2EEK.A,2EEK_1,RCSB30_67,mapped
2eerA,1,0.813,2EER,A,2EER.A,2EER_1,RCSB30_7252,mapped
2efhB,1,0.7597,2EFH,B,2EFH.B,2EFH_2,RCSB30_2116,mapped
2efuA,2,0.9193,2EFU,A,2EFU.A,2EFU_1,RCSB30_54486,mapped
2efuF,1,0.8606,2EFU,F,2EFU.F,2EFU_1,RCSB30_54486,mapped
2eg2A,3,0.7654,2EG2,A,2EG2.A,2EG2_1,RCSB30_1670,mapped
2egwA,1,0.9493,2EGW,A,2EGW.A,2EGW_1,RCSB30_62798,mapped
2egyB,3,0.9094,2EGY,B,2EGY.B,2EGY_1,RCSB30_7651,mapped
2egzB,1,0.8305,2EGZ,B,2EGZ.B,2EGZ_1,RCSB30_1568,mapped
2eh8A,3,0.732,2EH8,A,2EH8.A,2EH8_1,RCSB30_527,mapped
2ei1A,1,0.8715,2EI1,A,2EI1.A,2EI1_1,RCSB30_4990,mapped
2ej9A,1,0.7764,2EJ9,A,2EJ9.A,2EJ9_1,RCSB30_5223,mapped
2ejkA,2,0.9027,2EJK,A,2EJK.A,2EJK_1,RCSB30_902,mapped
2ejvB,3,0.6196,2EJV,B,2EJV.B,2EJV_1,RCSB30_11452,mapped
2ejyA,1,0.7271,2EJY,A,2EJY.A,2EJY_1,RCSB30_3262,mapped
2ek9A,1,0.862,2EK9,A,2EK9.A,2EK9_1,RCSB30_32256,mapped
2eklA,3,0.615,2EKL,A,2EKL.A,2EKL_1,RCSB30_1515,mapped
2eknA,2,0.4683,2EKN,A,2EKN.A,2EKN_1,RCSB30_1169,mapped
2eo5A,2,0.7086,2EO5,A,2EO5.A,2EO5_1,RCSB30_2943,mapped
2eo7A,1,0.5478,2EO7,A,2EO7.A,2EO7_1,RCSB30_17551,mapped
2ep7B,3,0.5309,2EP7,B,2EP7.B,2EP7_1,RCSB30_304,mapped
2epjA,1,0.6944,2EPJ,A,2EPJ.A,2EPJ_1,RCSB30_145,mapped
2eq9G,1,0.9319,2EQ9,G,2EQ9.G,2EQ9_1,RCSB30_4505,mapped
2erpB,3,0.815,2ERP,B,2ERP.B,2ERP_1,RCSB30_2346,mapped
2erxA,1,0.866,2ERX,A,2ERX.A,2ERX_1,RCSB30_11073,mapped
2eryA,1,0.8764,2ERY,A,2ERY.A,2ERY_1,RCSB30_5040,mapped
2esrB,1,0.5501,2ESR,B,2ESR.B,2ESR_1,RCSB30_47051,mapped
2eufB,1,0.6864,2EUF,B,2EUF.B,2EUF_2,RCSB30_3975,mapped
2eugA,1,0.5212,2EUG,A,2EUG.A,2EUG_1,RCSB30_1401,mapped
2euhA,2,0.7256,2EUH,A,2EUH.A,2EUH_1,RCSB30_68,mapped
2evaA,2,0.9211,2EVA,A,2EVA.A,2EVA_1,RCSB30_6239,mapped
2ew1A,1,0.9769,2EW1,A,2EW1.A,2EW1_1,RCSB30_4200,mapped
2ew5A,1,0.8808,2EW5,A,2EW5.A,2EW5_1,RCSB30_4006,mapped
2eweA,3,0.6382,2EWE,A,2EWE.A,2EWE_1,RCSB30_7803,mapped
2ewmB,1,0.7732,2EWM,B,2EWM.B,2EWM_1,RCSB30_4665,mapped
2ewsA,1,0.7358,2EWS,A,2EWS.A,2EWS_1,RCSB30_6480,mapped
2ewwA,2,0.4803,2EWW,A,2EWW.A,2EWW_1,RCSB30_6107,mapped
2ex1A,1,0.8527,2EX1,A,2EX1.A,2EX1_1,RCSB30_8659,mapped
2ex4A,2,0.8144,2EX4,A,2EX4.A,2EX4_1,RCSB30_4583,mapped
2exkC,1,0.774,2EXK,C,2EXK.C,2EXK_1,RCSB30_7906,mapped
2exrA,1,0.5478,2EXR,A,2EXR.A,2EXR_1,RCSB30_1995,mapped
2exuA,1,0.7742,2EXU,A,2EXU.A,2EXU_1,RCSB30_22052,mapped
2exxA,1,0.882,2EXX,A,2EXX.A,2EXX_1,RCSB30_5129,mapped
2f01A,1,1.0,2F01,A,2F01.A,2F01_1,RCSB30_632,mapped
2f02B,1,0.6428,2F02,B,2F02.B,2F02_1,RCSB30_3540,mapped
2f07A,1,0.6573,2F07,A,2F07.A,2F07_1,RCSB30_86790,mapped
2f12A,1,0.5425,2F12,A,2F12.A,2F12_1,RCSB30_6799,mapped
2f1kD,2,0.6977,2F1K,D,2F1K.D,2F1K_1,RCSB30_8563,mapped
2f2gB,1,0.9613,2F2G,B,2F2G.B,2F2G_1,RCSB30_28808,mapped
2f2tB,3,0.8339,2F2T,B,2F2T.B,2F2T_1,RCSB30_17011,mapped
2f48A,1,0.8156,2F48,A,2F48.A,2F48_1,RCSB30_4861,mapped
2f5tA,1,0.7892,2F5T,A,2F5T.A,2F5T_1,RCSB30_47260,mapped
2f5xA,3,0.7874,2F5X,A,2F5X.A,2F5X_1,RCSB30_36409,mapped
2f6jA,2,0.5256,2F6J,A,2F6J.A,2F6J_1,RCSB30_4530,mapped
2f6rA,1,0.59,2F6R,A,2F6R.A,2F6R_1,RCSB30_12217,mapped
2f6uA,2,0.8566,2F6U,A,2F6U.A,2F6U_1,RCSB30_2793,mapped
2f8dB,2,0.7933,2F8D,B,2F8D.B,2F8D_1,RCSB30_3906,mapped
